date,rainfall_mm,TMax,TMin,Evap,VP,Rad
1982-11-01,6.2,29.02,10.616666666666667,245.1,9.9,27.336666666666666
1982-12-01,5.4,29.187096774193545,13.332258064516129,270.5,12.325806451612904,26.041935483870965
1983-01-01,0.2,29.287096774193547,12.17741935483871,286.1,11.196774193548388,28.032258064516128
1983-02-01,6.4,33.675,16.414285714285715,252.9,13.985714285714286,24.13214285714286
1983-03-01,64.3,27.95483870967742,15.058064516129033,176.9,14.8,17.01290322580645
1983-04-01,65.2,19.083333333333332,7.683333333333334,78.4,11.22,13.053333333333335
1983-05-01,84.3,16.380645161290325,7.867741935483871,37.9,11.73225806451613,7.703225806451614
1983-06-01,40.0,12.346666666666666,3.35,23.3,9.18,6.413333333333333
1983-07-01,100.8,11.229032258064517,3.1451612903225805,27.6,8.670967741935485,6.793548387096774
1983-08-01,84.0,14.070967741935483,4.838709677419355,43.7,9.703225806451613,10.23225806451613
1983-09-01,101.30000000000001,16.51,6.043333333333334,69.3,10.69,13.853333333333333
1983-10-01,45.0,20.258064516129032,8.019354838709678,107.39999999999999,12.112903225806452,18.583870967741937
1983-11-01,22.599999999999998,23.55,9.943333333333333,150.4,12.516666666666667,20.61
1983-12-01,23.2,28.75483870967742,12.787096774193548,240.29999999999998,13.22258064516129,26.480645161290322
1984-01-01,107.0,26.9741935483871,13.203225806451613,211.6,14.59032258064516,23.906451612903226
1984-02-01,26.2,29.52758620689655,13.33448275862069,206.2,14.46896551724138,24.33103448275862
1984-03-01,28.299999999999997,24.496774193548386,9.541935483870969,152.1,12.05483870967742,19.532258064516128
1984-04-01,44.5,21.253333333333334,7.453333333333333,82.6,11.523333333333333,13.833333333333334
1984-05-01,6.6,17.593548387096774,3.729032258064516,49.5,9.370967741935484,10.516129032258064
1984-06-01,15.9,15.026666666666667,2.0233333333333334,33.199999999999996,8.22,8.406666666666666
1984-07-01,75.7,11.761290322580646,2.3483870967741933,30.7,8.270967741935483,6.880645161290323
1984-08-01,111.2,14.019354838709678,5.490322580645161,52.5,9.667741935483871,10.04516129032258
1984-09-01,50.5,15.376666666666667,5.180000000000001,68.9,9.496666666666666,13.866666666666667
1984-10-01,48.6,20.61935483870968,7.354838709677419,133.1,11.067741935483872,21.241935483870968
1984-11-01,18.0,25.35666666666667,10.636666666666667,190.1,12.146666666666667,24.296666666666667
1984-12-01,34.4,26.806451612903224,10.66451612903226,252.9,10.970967741935485,27.26774193548387
1985-01-01,9.0,29.5,12.383870967741935,276.9,11.880645161290323,27.47741935483871
1985-02-01,3.5999999999999996,29.942857142857143,13.24642857142857,227.4,12.903571428571428,24.157142857142855
1985-03-01,34.5,28.04516129032258,14.141935483870967,165.0,14.883870967741935,18.654838709677417
1985-04-01,30.6,22.353333333333335,9.386666666666667,82.7,12.996666666666666,13.74
1985-05-01,44.400000000000006,17.46451612903226,5.229032258064516,52.8,10.33548387096774,9.53225806451613
1985-06-01,29.2,12.123333333333333,2.1333333333333333,25.0,8.7,6.58
1985-07-01,17.9,13.048387096774194,0.8612903225806451,37.3,7.448387096774193,9.219354838709679
1985-08-01,113.8,13.338709677419354,4.287096774193548,43.6,9.151612903225805,9.629032258064516
1985-09-01,49.6,16.86,4.516666666666667,82.5,9.373333333333333,17.123333333333335
1985-10-01,76.0,21.177419354838708,7.996774193548387,127.3,11.325806451612904,20.177419354838708
1985-11-01,63.2,24.63,10.946666666666665,164.2,12.93,23.553333333333335
1985-12-01,54.8,24.635483870967743,12.558064516129033,183.1,13.912903225806453,22.496774193548386
1986-01-01,1.0,27.37741935483871,11.90967741935484,223.7,11.948387096774193,27.509677419354837
1986-02-01,14.200000000000001,28.175,12.757142857142856,189.8,12.471428571428572,25.04642857142857
